,image_name,Good,Usable,Reject
6297,7922_right,0.9241715,0.06508338,0.010039228
6298,7923_left,0.039658513,0.9340054,0.0650086
6299,7923_right,0.042203244,0.9413069,0.057520736
6300,7929_left,0.036834896,0.88935083,0.120831445
6301,7929_right,0.20943533,0.7976372,0.023363356
6302,7932_left,0.044840693,0.9475293,0.051517796
6303,7932_right,0.04637733,0.93897593,0.05604833
6304,7934_left,0.9875903,0.009965122,0.008266616
6305,7934_right,0.9875896,0.009964134,0.008267476
6306,7937_left,0.04044462,0.91706055,0.082056865
6307,7937_right,0.5582628,0.33256286,0.06653125
6308,7938_left,0.025015285,0.040233705,0.9529137
6309,7938_right,0.024836853,0.039087318,0.95392257
6310,7940_left,0.9875908,0.009964496,0.008266738
6311,7940_right,0.98759127,0.00996484,0.0082664015
6312,7943_left,0.14810918,0.6974335,0.13330469
6313,7943_right,0.11033813,0.6448806,0.18315381
6314,7944_left,0.9869725,0.010569631,0.008148167
6315,7944_right,0.98758954,0.009966303,0.008266542
6316,7945_left,0.21087845,0.77829456,0.022038234
6317,7945_right,0.96233666,0.030975001,0.012027591
6318,7946_left,0.9669321,0.027094958,0.0116715375
6319,7946_right,0.9151302,0.08141451,0.009431009
6320,7947_left,0.9874641,0.009929812,0.008346309
6321,7947_right,0.8326917,0.03770753,0.045564495
6322,7948_left,0.043259036,0.9505659,0.05082733
6323,7948_right,0.043329712,0.9504723,0.050805945
6324,7949_left,0.046036057,0.9458346,0.051330063
6325,7949_right,0.07901887,0.92145354,0.0392637
6326,7952_left,0.04876685,0.767432,0.14276156
6327,7952_right,0.98759127,0.00996483,0.008266409
6328,7953_left,0.045342684,0.9401044,0.057193767
6329,7953_right,0.040220756,0.9327167,0.06996408
6330,7959_left,0.98759055,0.009965488,0.008266213
6331,7959_right,0.9875902,0.009965845,0.008266057
6332,7961_left,0.9791794,0.017113656,0.008894386
6333,7961_right,0.979715,0.01654015,0.008848752
6334,7962_left,0.9875151,0.010028709,0.008275722
6335,7962_right,0.98740804,0.010125536,0.00827901
6336,7964_left,0.059254985,0.8735735,0.0940222
6337,7964_right,0.032969084,0.25200903,0.77982175
6338,7965_left,0.78672147,0.16495603,0.017280284
6339,7965_right,0.98738384,0.0100600775,0.008347462
6340,7966_left,0.98758,0.009960813,0.008273769
6341,7966_right,0.9875865,0.009961415,0.008270045
6342,7971_left,0.9703371,0.023764364,0.011684819
6343,7971_right,0.98004407,0.0168039,0.008670467
6344,7974_left,0.9842041,0.013406674,0.0076827165
6345,7974_right,0.9568131,0.039699376,0.008467886
6346,7976_left,0.8900912,0.09941293,0.013913732
6347,7976_right,0.8510952,0.14014839,0.011870177
6348,7980_left,0.04213648,0.9448503,0.056616582
6349,7980_right,0.041075703,0.94575036,0.055661857
6350,7981_left,0.97952706,0.017157191,0.008799739
6351,7981_right,0.17702603,0.8252583,0.04163802
6352,7982_left,0.02986021,0.07794157,0.9077777
6353,7982_right,0.024687687,0.045815613,0.947626
6354,7983_left,0.04065498,0.91079986,0.089466296
6355,7983_right,0.024788579,0.041450564,0.95137423
6356,7985_left,0.66317004,0.29462412,0.013948146
6357,7985_right,0.6600187,0.30009398,0.014006616
6358,7989_left,0.98758996,0.0099656815,0.008266882
6359,7989_right,0.98759115,0.009964934,0.008266393
6360,7991_left,0.98759127,0.00996484,0.0082664015
6361,7991_right,0.9875909,0.009964721,0.008266589
6362,7992_left,0.024707327,0.039051138,0.95420796
6363,7992_right,0.025006436,0.27895626,0.758248
6364,7993_left,0.98759115,0.0099648535,0.008266409
6365,7993_right,0.98759043,0.00996451,0.008267011
6366,7996_left,0.03454618,0.90173274,0.11350972
6367,7996_right,0.9455424,0.04636448,0.011447879
6368,7998_left,0.122547075,0.8825583,0.020122224
6369,7998_right,0.05795723,0.93616223,0.03945101
6370,8000_left,0.98719287,0.01022964,0.008419213
6371,8000_right,0.98759127,0.009964863,0.008266389
6372,8002_left,0.98757786,0.009976701,0.008266995
6373,8002_right,0.98754394,0.010008452,0.008263685
6374,8003_left,0.18520997,0.789659,0.03301294
6375,8003_right,0.97534364,0.01939657,0.009350302
6376,8006_left,0.9875787,0.009971677,0.008269736
6377,8006_right,0.98753333,0.009935833,0.008307176
6378,8007_left,0.046027362,0.91281927,0.077192105
6379,8007_right,0.9868449,0.010735148,0.007960876
6380,8011_left,0.98759127,0.009964849,0.008266389
6381,8011_right,0.98759115,0.009964783,0.008266459
6382,8013_left,0.024665022,0.038960125,0.95437837
6383,8013_right,0.02455024,0.07307084,0.9232815
6384,8014_left,0.040045124,0.87181413,0.101833515
6385,8014_right,0.9875859,0.009968029,0.008267699
6386,8015_left,0.98753184,0.010015306,0.008273613
6387,8015_right,0.98758763,0.009966736,0.008267328
6388,8020_left,0.16982335,0.85068005,0.023265501
6389,8020_right,0.029339826,0.3523563,0.68129003
6390,8023_left,0.044127293,0.9137344,0.07343201
6391,8023_right,0.036686312,0.707474,0.24203433
6392,8025_left,0.041655455,0.74340785,0.23784699
6393,8025_right,0.9875853,0.00996914,0.008266659
6394,8026_left,0.50268257,0.46020362,0.017273486
6395,8026_right,0.044332065,0.94187295,0.056529745
6396,8027_left,0.034404155,0.757472,0.24247201
6397,8027_right,0.051404282,0.93050027,0.060744885
6398,8028_left,0.024658885,0.038938474,0.95440584
6399,8028_right,0.02466002,0.03893958,0.9544019
6400,8029_left,0.987591,0.00996506,0.008266362
6401,8029_right,0.98759127,0.009964858,0.008266381
6402,8030_left,0.9875825,0.00996769,0.008270538
6403,8030_right,0.9875426,0.009982552,0.008287635
6404,8032_left,0.15602835,0.84026337,0.030326929
6405,8032_right,0.18290856,0.8043963,0.024167689
6406,8034_left,0.9875902,0.009964232,0.00826714
6407,8034_right,0.9875502,0.009946111,0.008294756
6408,8036_left,0.1286553,0.84664315,0.05323994
6409,8036_right,0.8738458,0.10143136,0.01236933
6410,8038_left,0.04035322,0.64389205,0.36424896
6411,8038_right,0.06234762,0.90799,0.06250997
6412,8039_left,0.9494756,0.036255755,0.009664875
6413,8039_right,0.9862346,0.011164505,0.008050065
6414,8040_left,0.02483152,0.03948122,0.9537026
6415,8040_right,0.04139153,0.8615324,0.10616278
6416,8041_left,0.06165693,0.86195517,0.09942524
6417,8041_right,0.043712243,0.885642,0.10351979
6418,8043_left,0.98759115,0.009964928,0.008266378
6419,8043_right,0.9820727,0.013635849,0.009774599
6420,8047_left,0.04188711,0.94320214,0.056583427
6421,8047_right,0.042516973,0.8078438,0.13029541
6422,8050_left,0.98758984,0.009964209,0.008267336
6423,8050_right,0.9875894,0.009963993,0.008267581
6424,8052_left,0.467239,0.44962922,0.05497288
6425,8052_right,0.94939584,0.044708792,0.0064018737
6426,8059_left,0.98745185,0.010075152,0.008283685
6427,8059_right,0.9875815,0.009971092,0.00826807
6428,8061_left,0.98759115,0.009964872,0.008266389
6429,8061_right,0.9875816,0.009975947,0.008260102
6430,8062_left,0.07869598,0.86133075,0.083971374
6431,8062_right,0.047270216,0.9457368,0.05043761
6432,8067_left,0.9828151,0.0140562365,0.008812029
6433,8067_right,0.48951378,0.47204322,0.026531572
6434,8072_left,0.023145517,0.08448505,0.90842754
6435,8072_right,0.035115384,0.91058147,0.08733073
6436,8073_left,0.025902256,0.07979066,0.90795624
6437,8073_right,0.029134667,0.5176181,0.42610434
6438,8074_left,0.9849604,0.012159575,0.008508169
6439,8074_right,0.055555657,0.9262552,0.054647315
6440,8080_left,0.027869817,0.64577705,0.40220967
6441,8080_right,0.03112759,0.7583506,0.27127355
6442,8087_left,0.98678106,0.0106427865,0.008382974
6443,8087_right,0.052425016,0.9415648,0.04711128
6444,8089_left,0.987571,0.009980691,0.008269326
6445,8089_right,0.9875896,0.009965432,0.008267011
6446,8090_left,0.035713084,0.82579815,0.18738523
6447,8090_right,0.034215942,0.67578274,0.3520721
6448,8091_left,0.04088029,0.900846,0.094464645
6449,8091_right,0.02611233,0.159124,0.87919676
6450,8092_left,0.031218106,0.47357327,0.46333835
6451,8092_right,0.0433172,0.9415265,0.056598183
6452,8093_left,0.9875907,0.009965046,0.008266507
6453,8093_right,0.98719054,0.010305367,0.008286965
6454,8096_left,0.036763117,0.92245585,0.08163388
6455,8096_right,0.04314744,0.9500409,0.05131491
6456,8105_left,0.9854246,0.011899476,0.008100612
6457,8105_right,0.9813254,0.014414242,0.01010874
6458,8107_left,0.24383396,0.7429485,0.022890747
6459,8107_right,0.9874463,0.009995171,0.008337209
6460,8110_left,0.98757696,0.009976687,0.008268645
6461,8110_right,0.98758847,0.009962821,0.008268528
6462,8111_left,0.042012088,0.9323876,0.063405365
6463,8111_right,0.0461537,0.9421805,0.053848576
6464,8113_left,0.9875903,0.009965686,0.008266128
6465,8113_right,0.98759043,0.009965145,0.008266831
6466,8114_left,0.46990675,0.49980566,0.030235302
6467,8114_right,0.9870183,0.0104508,0.008333457
6468,8115_left,0.98685896,0.010634384,0.008265909
6469,8115_right,0.9875422,0.010009255,0.008266882
6470,8116_left,0.024688983,0.039014086,0.95431226
6471,8116_right,0.024655392,0.03895268,0.95440227
6472,8121_left,0.04248854,0.9472494,0.054577768
6473,8121_right,0.9873842,0.010154406,0.0082607
6474,8122_left,0.045150403,0.9483607,0.04969622
6475,8122_right,0.9775482,0.018653095,0.008167385
6476,8123_left,0.035830304,0.6469636,0.33957225
6477,8123_right,0.11374258,0.87969327,0.033140145
6478,8126_left,0.98744375,0.010104824,0.0082581015
6479,8126_right,0.9594343,0.03449472,0.0102762915
6480,8129_left,0.987591,0.00996498,0.008266389
6481,8129_right,0.98759127,0.0099648535,0.008266386
6482,8132_left,0.9875866,0.009967164,0.008267715
6483,8132_right,0.9862932,0.011114574,0.008345097
6484,8133_left,0.024805697,0.03986399,0.9530873
6485,8133_right,0.024888258,0.04218401,0.9506961
6486,8134_left,0.059604272,0.6504304,0.3251963
6487,8134_right,0.29499698,0.7009053,0.02804524
6488,8141_left,0.9872853,0.010233947,0.008282115
6489,8141_right,0.024673017,0.039034482,0.9542318
6490,8143_left,0.02465625,0.038937617,0.9544119
6491,8143_right,0.02466275,0.038954053,0.9543838
6492,8144_left,0.41365802,0.5545357,0.01586195
6493,8144_right,0.14714903,0.8386046,0.028309312
6494,8146_left,0.042216893,0.94806325,0.05423098
6495,8146_right,0.26114556,0.753348,0.01968335
6496,8153_left,0.83757377,0.10836407,0.021953689
6497,8153_right,0.9875031,0.010016814,0.008302608
6498,8155_left,0.29404256,0.7026836,0.02907024
6499,8155_right,0.9860983,0.011353286,0.0081749745
6500,8160_left,0.16637719,0.83145857,0.02643617
6501,8160_right,0.72133464,0.25638613,0.019167207
6502,8162_left,0.9875344,0.010011727,0.008275342
6503,8162_right,0.98757344,0.0099799,0.008267633
6504,8168_left,0.02699691,0.05097827,0.93996143
6505,8168_right,0.047313426,0.78800094,0.17845692
6506,8169_left,0.9606775,0.010282044,0.02828955
6507,8169_right,0.23148793,0.11170192,0.42962515
6508,8180_left,0.049101148,0.90937996,0.07159599
6509,8180_right,0.44096532,0.51944256,0.023430461
6510,8181_left,0.024706097,0.038893443,0.9543496
6511,8181_right,0.024658885,0.038941506,0.9544024
6512,8187_left,0.9875897,0.009965723,0.008266761
6513,8187_right,0.9875882,0.009964434,0.008267879
6514,8190_left,0.045300007,0.94816947,0.05014212
6515,8190_right,0.043907978,0.9494028,0.05099057
6516,8191_left,0.09294271,0.8858706,0.051549982
6517,8191_right,0.06578687,0.9265691,0.04650592
6518,8202_left,0.022432659,0.15472984,0.8772011
6519,8202_right,0.9854703,0.011593427,0.008653201
6520,8203_left,0.98758507,0.009969822,0.008267652
6521,8203_right,0.98755217,0.009996025,0.008274994
6522,8207_left,0.042519126,0.94665104,0.05419242
6523,8207_right,0.04201157,0.94617313,0.055297375
6524,8209_left,0.027361244,0.07212347,0.92389876
6525,8209_right,0.024738198,0.043846186,0.9490088
6526,8215_left,0.98756963,0.009973311,0.008275189
6527,8215_right,0.98751265,0.009955195,0.008324194
6528,8216_left,0.03273236,0.5724859,0.3515486
6529,8216_right,0.02722522,0.12694827,0.8584833
6530,8217_left,0.024657577,0.03893875,0.95440954
6531,8217_right,0.024695598,0.038976643,0.9543189
6532,8221_left,0.043344025,0.9496251,0.051324658
6533,8221_right,0.043180943,0.9493901,0.051673148
6534,8222_left,0.049535993,0.93575734,0.054733258
6535,8222_right,0.054432184,0.8981414,0.08115199
6536,8223_left,0.98759127,0.009964849,0.008266389
6537,8223_right,0.9875908,0.009964562,0.00826669
6538,8227_left,0.9858176,0.011484382,0.008389842
6539,8227_right,0.9853827,0.011827129,0.008198175
6540,8229_left,0.046625514,0.9457718,0.050508793
6541,8229_right,0.043128546,0.9498202,0.051497225
6542,8231_left,0.98759115,0.00996491,0.008266381
6543,8231_right,0.987566,0.00998423,0.0082718525
6544,8232_left,0.03366868,0.6609976,0.31653857
6545,8232_right,0.57710844,0.24424358,0.09875102
6546,8233_left,0.94636095,0.045311328,0.008528224
6547,8233_right,0.9831361,0.014024157,0.008418238
6548,8234_left,0.98751324,0.010033577,0.00827364
6549,8234_right,0.98756534,0.009969149,0.008279456
6550,8236_left,0.07395564,0.9178453,0.041085206
6551,8236_right,0.46912727,0.5349088,0.020631425
6552,8238_left,0.06833289,0.9205541,0.04492845
6553,8238_right,0.7115928,0.21503343,0.03587713
6554,8239_left,0.9828661,0.014390037,0.00807656
6555,8239_right,0.97570705,0.020133618,0.009488106
6556,8242_left,0.96259356,0.033402007,0.008911295
6557,8242_right,0.9316278,0.05587203,0.015000277
6558,8244_left,0.985742,0.011405955,0.008400405
6559,8244_right,0.986132,0.011026787,0.008723664
6560,8245_left,0.024662543,0.038934913,0.9544036
6561,8245_right,0.04973214,0.07366044,0.85471195
6562,8246_left,0.27259165,0.6262976,0.05620778
6563,8246_right,0.36123544,0.46581754,0.06689811
6564,8247_left,0.9875146,0.0100118695,0.008295983
6565,8247_right,0.98759043,0.009965427,0.008266491
6566,8248_left,0.023150854,0.2726653,0.71462774
6567,8248_right,0.037974138,0.93643135,0.068908155
6568,8251_left,0.98759127,0.009964881,0.008266374
6569,8251_right,0.98757774,0.009971286,0.008271661
6570,8254_left,0.056504395,0.9013305,0.07615
6571,8254_right,0.044818375,0.65269464,0.29948097
6572,8259_left,0.047776714,0.9458021,0.047981296
6573,8259_right,0.08589886,0.9005941,0.04335759
6574,8262_left,0.042352337,0.9359819,0.06486541
6575,8262_right,0.04753685,0.945426,0.04928727
6576,8263_left,0.024688726,0.03940551,0.95382166
6577,8263_right,0.024772907,0.039319307,0.95389867
6578,8265_left,0.8547397,0.12145663,0.014533886
6579,8265_right,0.36713734,0.59370065,0.023523161
6580,8267_left,0.98759127,0.0099648535,0.008266386
6581,8267_right,0.98759127,0.0099648535,0.008266386
6582,8269_left,0.98576236,0.011229053,0.009202272
6583,8269_right,0.98733366,0.010191357,0.008273856
6584,8274_left,0.98456556,0.012442322,0.008775205
6585,8274_right,0.037481558,0.8897155,0.09274145
6586,8275_left,0.75581926,0.2363947,0.011346738
6587,8275_right,0.655027,0.3321272,0.014986707
6588,8280_left,0.98759127,0.0099648535,0.008266389
6589,8280_right,0.9875073,0.010043333,0.008262028
6590,8282_left,0.039383624,0.8878052,0.1135312
6591,8282_right,0.9855423,0.011738497,0.008456991
6592,8284_left,0.9875892,0.009965982,0.008266929
6593,8284_right,0.9875765,0.009963941,0.008274923
6594,8285_left,0.9875888,0.00996644,0.008266796
6595,8285_right,0.98758405,0.009968754,0.008268844
6596,8292_left,0.9640374,0.026904143,0.0139165195
6597,8292_right,0.2587389,0.68834114,0.048580587
6598,8295_left,0.98685235,0.010551913,0.008463952
6599,8295_right,0.9874094,0.010092973,0.008354973
6600,8297_left,0.04521829,0.9483816,0.049917825
6601,8297_right,0.26403093,0.755245,0.021749942
6602,8301_left,0.96797466,0.026458897,0.011265633
6603,8301_right,0.5811115,0.39872327,0.019367669
6604,8302_left,0.04368879,0.9443172,0.05505555
6605,8302_right,0.023307886,0.0959207,0.9101845
6606,8303_left,0.9875638,0.009979801,0.008274207
6607,8303_right,0.9875902,0.009965183,0.008266675
6608,8310_left,0.9875909,0.009965013,0.008266441
6609,8310_right,0.98759115,0.009964834,0.008266409
6610,8312_left,0.031942207,0.64854735,0.2837638
6611,8312_right,0.025143841,0.043997906,0.9481864
6612,8313_left,0.062632814,0.9095253,0.06528137
6613,8313_right,0.039211676,0.82896775,0.14183587
6614,8314_left,0.055845838,0.9112279,0.065368086
6615,8314_right,0.6328725,0.33685634,0.016055612
6616,8316_left,0.024495749,0.041089695,0.9521219
6617,8316_right,0.024676576,0.038929544,0.9543787
6618,8319_left,0.946018,0.044409715,0.013782162
6619,8319_right,0.9751106,0.019741599,0.011183619
6620,8320_left,0.987591,0.00996498,0.00826637
6621,8320_right,0.9875908,0.009965066,0.008266483
6622,8321_left,0.04148888,0.9341606,0.067510694
6623,8321_right,0.04309541,0.9423609,0.057638098
6624,8329_left,0.9875015,0.010031573,0.008285057
6625,8329_right,0.9875873,0.009967949,0.0082661
6626,8334_left,0.98158467,0.014139294,0.01028648
6627,8334_right,0.9875786,0.009960809,0.008274653
6628,8339_left,0.7190432,0.23421144,0.014260416
6629,8339_right,0.04617247,0.28966686,0.6842908
6630,8342_left,0.98628575,0.011221533,0.008182131
6631,8342_right,0.025107604,0.038748406,0.9536615
6632,8344_left,0.05398357,0.93840575,0.048215136
6633,8344_right,0.98759115,0.0099648675,0.0082664285
6634,8346_left,0.10987712,0.86640143,0.031667583
6635,8346_right,0.027474308,0.08244186,0.9069304
6636,8347_left,0.9678804,0.027227683,0.009239025
6637,8347_right,0.9875081,0.010039157,0.008266288
6638,8348_left,0.11003641,0.8627821,0.03970491
6639,8348_right,0.068728834,0.9131347,0.0545452
6640,8353_left,0.98758507,0.009969747,0.008267914
6641,8353_right,0.98758835,0.009966768,0.008267691
6642,8358_left,0.054352622,0.9265263,0.060739662
6643,8358_right,0.055914342,0.9359904,0.048575692
6644,8359_left,0.9867209,0.010852522,0.008039509
6645,8359_right,0.9871265,0.010425454,0.008174333
6646,8360_left,0.044956245,0.93098325,0.0616502
6647,8360_right,0.042023625,0.9417181,0.05741197
6648,8361_left,0.024735415,0.039435565,0.95374024
6649,8361_right,0.045556493,0.906118,0.07497396
6650,8363_left,0.024661765,0.038945887,0.9543934
6651,8363_right,0.024647774,0.039344016,0.9539586
6652,8368_left,0.9404912,0.022854876,0.040368006
6653,8368_right,0.98570675,0.011287259,0.009169717
6654,8375_left,0.9875908,0.009964661,0.008266729
6655,8375_right,0.98758674,0.0099655595,0.008268774
6656,8377_left,0.35422066,0.63882375,0.027643654
6657,8377_right,0.9836684,0.013496829,0.008443211
6658,8378_left,0.04345777,0.9407172,0.05744302
6659,8378_right,0.08071721,0.599548,0.30372563
6660,8386_left,0.19425118,0.78674906,0.028663753
6661,8386_right,0.045375645,0.9459379,0.0523921
6662,8387_left,0.9549394,0.020055214,0.020153454
6663,8387_right,0.9737031,0.01784419,0.01335594
6664,8388_left,0.38289356,0.6090427,0.026029453
6665,8388_right,0.041466717,0.94278395,0.058639634
6666,8390_left,0.073434465,0.91408455,0.047377706
6667,8390_right,0.060425624,0.9225509,0.057777062
6668,8393_left,0.10472443,0.88992876,0.038110483
6669,8393_right,0.1564372,0.8262093,0.046609085
6670,8395_left,0.9875265,0.010020096,0.008273241
6671,8395_right,0.9874774,0.010065759,0.008272333
6672,8397_left,0.9875892,0.009964106,0.008267652
6673,8397_right,0.98757577,0.00997794,0.008267953
6674,8402_left,0.02871422,0.38598928,0.5933339
6675,8402_right,0.04440424,0.9488276,0.050601427
6676,8403_left,0.04565676,0.94763124,0.050183333
6677,8403_right,0.08960243,0.89196044,0.045392193
6678,8407_left,0.9835715,0.012663429,0.0087724645
6679,8407_right,0.98759127,0.0099648535,0.008266386
6680,8408_left,0.04356353,0.9448385,0.054919515
6681,8408_right,0.04306385,0.9097351,0.08821528
6682,8410_left,0.98758495,0.009969921,0.008265799
6683,8410_right,0.9850891,0.012003521,0.00884478
6684,8412_left,0.8818099,0.1039331,0.0127619505
6685,8412_right,0.7188647,0.27246496,0.015276779
6686,8413_left,0.97159463,0.023088302,0.007531004
6687,8413_right,0.9875459,0.010004424,0.008269639
6688,8414_left,0.44895187,0.38473865,0.07460001
6689,8414_right,0.6724788,0.2589541,0.028183142
6690,8418_left,0.98759127,0.009964844,0.008266393
6691,8418_right,0.98759127,0.00996484,0.0082664015
6692,8419_left,0.528085,0.015205385,0.3039101
6693,8419_right,0.033039063,0.044879433,0.93542063
6694,8420_left,0.19465485,0.7481377,0.05423029
6695,8420_right,0.9601308,0.03430886,0.009275271
6696,8421_left,0.05983893,0.9308002,0.0475888
6697,8421_right,0.96674347,0.026922721,0.011324319
6698,8424_left,0.045455772,0.94457245,0.05270214
6699,8424_right,0.19758232,0.7008731,0.103043996
6700,8425_left,0.026561538,0.06657968,0.9236595
6701,8425_right,0.024657281,0.038995653,0.95436513
6702,8426_left,0.057629652,0.9344547,0.04950549
6703,8426_right,0.12655324,0.85410565,0.052989837
6704,8430_left,0.106254876,0.8772302,0.05221953
6705,8430_right,0.35842472,0.6449252,0.02397078
6706,8433_left,0.035953462,0.63476145,0.27020285
6707,8433_right,0.030070672,0.27198175,0.6678271
6708,8434_left,0.024654953,0.038937725,0.9544151
6709,8434_right,0.9875299,0.010010574,0.008282068
6710,8439_left,0.026790434,0.06263658,0.92670494
6711,8439_right,0.11629627,0.6158337,0.11495865
6712,8447_left,0.024869166,0.04103112,0.95196706
6713,8447_right,0.98754233,0.009961693,0.008300881
6714,8449_left,0.98751384,0.010024326,0.008285511
6715,8449_right,0.9793311,0.015231547,0.0114817945
6716,8451_left,0.987591,0.009964863,0.008266468
6717,8451_right,0.93500274,0.05234347,0.01628253
6718,8452_left,0.03551625,0.9000651,0.09136425
6719,8452_right,0.08042748,0.9059221,0.048195142
6720,8453_left,0.03179183,0.41226336,0.5622948
6721,8453_right,0.051184673,0.93422323,0.05812037
6722,8455_left,0.987316,0.010203809,0.008292465
6723,8455_right,0.9872643,0.010285612,0.008159289
6724,8456_left,0.98747534,0.010070084,0.00826587
6725,8456_right,0.98757833,0.009973734,0.008273307
6726,8462_left,0.024661604,0.03922389,0.954084
6727,8462_right,0.025278106,0.04574267,0.9480444
6728,8466_left,0.95344365,0.041129574,0.008993895
6729,8466_right,0.50058687,0.5172657,0.015176351
6730,8469_left,0.98759043,0.009965521,0.008266507
6731,8469_right,0.98759115,0.009964849,0.008266487
6732,8470_left,0.02469484,0.039044213,0.95425093
6733,8470_right,0.030945566,0.86573476,0.1597681
6734,8471_left,0.054689113,0.9357038,0.049147587
6735,8471_right,0.036896612,0.75376874,0.18816328
6736,8473_left,0.06260429,0.9253877,0.047871117
6737,8473_right,0.024896957,0.04097524,0.9523503
6738,8477_left,0.02375361,0.101768784,0.8887569
6739,8477_right,0.04683602,0.9399983,0.056385495
6740,8479_left,0.98688847,0.010430666,0.0086782295
6741,8479_right,0.98759115,0.009964938,0.008266386
6742,8482_left,0.042387623,0.85158205,0.13905099
6743,8482_right,0.040526126,0.6456507,0.33159244
6744,8484_left,0.0452691,0.92997164,0.062988564
6745,8484_right,0.051958013,0.92624515,0.059333056
6746,8486_left,0.98759043,0.009965484,0.008266577
6747,8486_right,0.98758113,0.009973584,0.00826624
6748,8487_left,0.056851204,0.9170457,0.0599318
6749,8487_right,0.98759127,0.009964863,0.008266389
6750,8490_left,0.04255565,0.9486077,0.05254014
6751,8490_right,0.38111243,0.5924411,0.017259948
6752,8492_left,0.03646613,0.5314976,0.46277308
6753,8492_right,0.637137,0.39548415,0.008419651
6754,8493_left,0.02512537,0.0385173,0.95382494
6755,8493_right,0.9875908,0.009965028,0.0082666045
6756,8494_left,0.85842526,0.12201701,0.0061219395
6757,8494_right,0.98759127,0.0099648535,0.008266386
6758,8495_left,0.94458276,0.044835325,0.01305471
6759,8495_right,0.44397962,0.41950843,0.06819824
6760,8496_left,0.9873002,0.010210326,0.008311411
6761,8496_right,0.98759127,0.0099648535,0.008266386
6762,8498_left,0.02904137,0.04536499,0.94288296
6763,8498_right,0.45446005,0.5310402,0.028538454
6764,8499_left,0.1041377,0.88275194,0.0406579
6765,8499_right,0.98759127,0.0099648675,0.008266381
6766,8500_left,0.9875908,0.009965183,0.008266405
6767,8500_right,0.9875909,0.009965004,0.008266432
6768,8503_left,0.9875897,0.009965884,0.008266581
6769,8503_right,0.987591,0.009965066,0.0082663
6770,8504_left,0.025104525,0.038952965,0.9529424
6771,8504_right,0.78945655,0.022105727,0.09364631
6772,8507_left,0.027941562,0.25687823,0.75305134
6773,8507_right,0.025369603,0.04441805,0.94804215
6774,8511_left,0.98759115,0.00996492,0.008266389
6775,8511_right,0.9875901,0.009965874,0.008266092
6776,8513_left,0.04105315,0.94555366,0.05777958
6777,8513_right,0.5678854,0.43999982,0.016878976
6778,8514_left,0.025767824,0.039177217,0.95240986
6779,8514_right,0.97726804,0.016630715,0.013697206
6780,8515_left,0.03838182,0.92562735,0.07218513
6781,8515_right,0.032279216,0.24056281,0.7221231
6782,8517_left,0.056578364,0.9363508,0.046901837
6783,8517_right,0.9618072,0.031846974,0.007339484
6784,8519_left,0.4053323,0.2299017,0.20154656
6785,8519_right,0.98751396,0.009914522,0.0083243
6786,8522_left,0.9560734,0.03438257,0.012850264
6787,8522_right,0.043904524,0.89682,0.08943019
6788,8526_left,0.024696082,0.039267357,0.95390713
6789,8526_right,0.02341471,0.5699096,0.5035438
6790,8527_left,0.02541229,0.03870613,0.9530674
6791,8527_right,0.033438824,0.24601991,0.7523226
6792,8531_left,0.97740597,0.020515228,0.0062743784
6793,8531_right,0.9875507,0.010001411,0.008266147
6794,8532_left,0.025026217,0.04101538,0.95205534
6795,8532_right,0.025918419,0.059152197,0.93767923
6796,8533_left,0.042276416,0.9391351,0.058613215
6797,8533_right,0.03994686,0.8414826,0.14570253
6798,8538_left,0.045387987,0.9199774,0.07340893
6799,8538_right,0.044922743,0.8715713,0.09537657
6800,8539_left,0.0491801,0.84561986,0.11194084
6801,8539_right,0.04631938,0.9440544,0.051963262
6802,8540_left,0.045368873,0.94750804,0.050635703
6803,8540_right,0.043709133,0.9410055,0.057675455
6804,8541_left,0.9288511,0.052517023,0.008878569
6805,8541_right,0.9780488,0.017015846,0.010546428
6806,8543_left,0.058109432,0.9324248,0.049235974
6807,8543_right,0.9689689,0.024098828,0.011994951
6808,8551_left,0.025279691,0.04262067,0.9496631
6809,8551_right,0.8430695,0.13120988,0.013681728
6810,8553_left,0.049972445,0.13447784,0.83566207
6811,8553_right,0.98728395,0.010172721,0.00842122
6812,8554_left,0.046976306,0.94543624,0.050425645
6813,8554_right,0.5044512,0.51644343,0.012071168
6814,8555_left,0.48277107,0.460404,0.021006709
6815,8555_right,0.07807868,0.85577726,0.07640876
6816,8556_left,0.9772989,0.0153883435,0.013125391
6817,8556_right,0.024567174,0.0484149,0.9461868
6818,8558_left,0.024923144,0.097350016,0.8909283
6819,8558_right,0.025159992,0.04859016,0.943456
6820,8561_left,0.97387344,0.019617489,0.013127107
6821,8561_right,0.9566626,0.011678658,0.024318624
6822,8562_left,0.063626744,0.91548735,0.0561277
6823,8562_right,0.038487677,0.4831322,0.5046309
6824,8565_left,0.043249432,0.9419304,0.056441005
6825,8565_right,0.04336487,0.94960475,0.051318273
6826,8569_left,0.02465579,0.038937725,0.95441353
6827,8569_right,0.025330806,0.0505325,0.9438958
6828,8576_left,0.043235604,0.9171909,0.079062015
6829,8576_right,0.04138816,0.9197869,0.07998414
6830,8578_left,0.024667993,0.038952786,0.9543634
6831,8578_right,0.040498678,0.73812664,0.1908341
6832,8581_left,0.23513459,0.47821668,0.12449286
6833,8581_right,0.9870477,0.010115246,0.008658009
